Step;VehicleID;X_Pos;Y_Pos;Speed_ms;Angle
31;veh1;77,48;99,51;0,21;14,24
31;veh2;66,08;67,58;7,21;194,21
31;veh3;4,59;42,08;9,02;103,28
32;veh0;167,49;80,24;6,86;291,55
32;veh1;77,51;99,63;0,13;14,24
32;veh2;64,65;60,51;7,21;190,30
32;veh3;13,06;40,08;8,70;103,28
33;veh0;159,48;83,41;8,61;291,55
33;veh1;77,51;99,64;0,00;14,24
33;veh2;63,24;52,78;7,86;190,30
33;veh3;21,63;38,06;8,80;103,28
34;veh0;152,19;86,29;7,84;291,55
34;veh1;77,51;99,64;0,00;14,24
34;veh2;61,81;44,89;8,01;190,30
34;veh3;29,41;35,78;8,11;106,84
35;veh0;144,30;89,40;8,48;291,55
35;veh1;77,51;99,64;0,00;14,24
35;veh2;60,86;39,71;5,27;190,30
35;veh3;37,39;33,37;8,33;106,84
36;veh0;136,45;92,50;8,44;291,55
36;veh1;77,51;99,64;0,00;14,24
36;veh2;60,57;38,11;1,62;190,30
36;veh3;45,47;30,92;8,44;106,84
37;veh0;128,59;95,35;8,38;288,83
37;veh1;77,51;99,64;0,00;14,24
37;veh2;60,56;38,02;0,09;190,30
37;veh3;53,18;29,37;7,89;98,38
38;veh0;121,14;97,63;7,79;286,99
38;veh1;77,51;99,64;0,00;14,24
38;veh2;60,55;37,98;0,05;190,30
38;veh3;61,36;28,72;8,21;92,53
39;veh0;113,55;99,95;7,94;286,99
39;veh1;77,51;99,64;0,00;14,24
39;veh2;60,46;36,26;1,72;187,78
39;veh3;69,20;27,08;8,05;105,32
40;veh0;106,32;102,16;7,55;286,99
40;veh1;77,51;99,64;0,00;14,24
40;veh2;61,07;32,34;4,04;173,39
40;veh3;77,47;24,32;8,72;109,10
41;veh0;98,20;104,64;8,49;286,99
41;veh1;77,51;99,64;0,00;14,24
41;veh2;65,82;28,25;6,50;124,99
41;veh3;85,83;21,42;8,85;109,10
42;veh0;90,99;106,55;7,47;284,46
42;veh1;77,51;99,64;0,00;14,24
42;veh2;72,69;25,97;7,24;107,46
42;veh3;93,14;18,69;7,80;110,86
43;veh0;86,63;107,68;4,50;284,46
43;veh1;77,51;99,64;0,00;14,24
43;veh2;79,76;23,53;7,48;109,10
43;veh3;101,30;15,58;8,73;110,86
44;veh0;86,50;107,71;0,14;284,46
44;veh1;77,51;99,64;0,00;14,24
44;veh2;87,18;20,96;7,86;109,10
44;veh3;108,66;12,75;7,89;111,22
45;veh0;86,44;107,73;0,06;284,46
45;veh1;77,51;99,64;0,00;14,24
45;veh2;94,70;18,10;8,04;110,86
45;veh3;116,52;9,52;8,50;112,33
46;veh0;86,40;107,74;0,04;284,46
46;veh1;77,51;99,64;0,00;14,24
46;veh2;102,07;15,29;7,89;110,86
46;veh3;124,41;6,28;8,53;112,33
47;veh0;86,39;107,74;0,01;284,46
47;veh1;77,51;99,64;0,00;14,24
47;veh2;109,56;12,38;8,04;111,51
47;veh3;132,19;3,08;8,41;112,33
48;veh0;86,39;107,74;0,00;284,46
48;veh1;77,51;99,64;0,00;14,24
48;veh2;116,55;9,50;7,56;112,33
48;veh3;139,97;-0,12;8,42;112,33
49;veh0;86,39;107,74;0,00;284,46
49;veh1;77,51;99,64;0,00;14,24
49;veh2;123,88;6,49;7,92;112,33
49;veh3;145,72;0,67;6,32;75,29
50;veh0;86,39;107,74;0,00;284,46
50;veh1;77,51;99,64;0,00;14,24
50;veh2;131,27;3,46;7,99;112,33
50;veh3;148,22;5,47;5,42;26,99
51;veh0;86,39;107,74;0,00;284,46
51;veh1;77,51;99,64;0,00;14,24
51;veh2;138,98;0,29;8,33;112,33
51;veh3;151,13;11,75;6,92;24,93
52;veh0;86,39;107,74;0,00;284,46
52;veh1;77,51;99,64;0,00;14,24
52;veh2;144,05;-0,60;5,27;99,32
52;veh3;154,70;19,43;8,47;24,93
53;veh0;86,39;107,74;0,00;284,46
53;veh1;77,51;99,64;0,00;14,24
53;veh2;147,56;4,06;5,99;32,96
53;veh3;158,18;26,92;8,26;24,93
54;veh0;86,39;107,74;0,00;284,46
54;veh1;77,51;99,64;0,00;14,24
54;veh2;150,95;11,35;8,04;24,93
54;veh3;161,64;34,36;8,21;24,93
55;veh0;86,39;107,74;0,00;284,46
55;veh1;77,51;99,64;0,00;14,24
55;veh2;154,01;17,94;7,27;24,93
55;veh3;165,10;41,80;8,20;24,93
56;veh0;86,39;107,74;0,00;284,46
56;veh1;77,51;99,64;0,00;14,24
56;veh2;157,42;25,26;8,08;24,93
56;veh3;168,75;49,66;8,66;24,93
57;veh0;86,39;107,74;0,00;284,46
57;veh1;77,51;99,64;0,00;14,24
57;veh2;160,79;32,53;8,01;24,93
57;veh3;172,38;57,46;8,60;24,93
58;veh0;86,39;107,74;0,00;284,46
58;veh1;77,51;99,64;0,00;14,24
58;veh2;163,87;39,15;7,31;24,93
58;veh3;176,09;65,44;8,80;24,93
59;veh0;86,39;107,74;0,00;284,46
59;veh1;77,51;99,64;0,00;14,24
59;veh2;166,89;45,65;7,16;24,93
59;veh3;178,41;70,44;5,51;24,93
60;veh0;84,29;108,11;2,14;282,54
60;veh1;78,09;101,42;1,87;15,59
60;veh2;170,19;52,75;7,84;24,93
60;veh3;177,82;75,77;5,79;349,86
61;veh0;80,77;108,16;3,57;272,76
61;veh1;80,73;104,69;4,38;36,78
61;veh2;173,55;59,97;7,96;24,93
61;veh3;172,73;78,17;5,65;294,30
62;veh0;76,02;104,76;6,07;230,48
62;veh1;86,30;104,46;5,71;95,23
62;veh2;177,01;67,42;8,21;24,93
62;veh3;166,13;80,78;7,10;291,55
63;veh0;73,63;97,36;7,80;195,54
63;veh1;92,93;102,75;6,85;104,45
63;veh2;179,02;72,89;5,88;19,40
63;veh3;158,11;83,95;8,63;291,55
64;veh0;71,63;89,47;8,14;194,21
64;veh1;99,52;100,89;6,85;106,26
64;veh2;175,34;77,14;6,07;311,81
64;veh3;150,04;87,13;8,67;291,55
65;veh0;69,75;82,06;7,64;194,21
65;veh1;106,16;98,86;6,95;106,99
65;veh2;167,82;80,11;8,09;291,55
65;veh3;142,45;90,13;8,16;291,55
66;veh0;67,84;74,50;7,80;194,21
66;veh1;112,85;96,82;6,99;106,99
66;veh2;160,26;83,10;8,13;291,55
66;veh3;135,19;93,00;7,81;291,55
67;veh0;65,79;66,41;8,35;194,21
67;veh1;119,73;94,72;7,19;106,99
67;veh2;152,67;86,10;8,16;291,55
67;veh3;127,59;95,66;8,06;287,88
68;veh0;64,34;58,85;7,69;190,30
68;veh1;126,62;92,61;7,21;106,99
68;veh2;145,65;88,87;7,55;291,55
68;veh3;120,11;97,94;7,83;286,99
69;veh0;62,80;50,34;8,65;190,30
69;veh1;133,20;90,35;6,96;109,76
69;veh2;138,89;91,54;7,27;291,55
69;veh3;112,58;100,24;7,86;286,99
70;veh0;61,36;42,46;8,00;190,30
70;veh1;139,28;87,94;6,54;111,55
70;veh2;131,84;94,32;7,58;291,55
70;veh3;105,01;102,56;7,92;286,99
71;veh0;59,96;35,92;6,70;192,68
71;veh1;146,31;85,17;7,56;111,55
71;veh2;124,68;96,55;7,51;286,99
71;veh3;97,34;104,90;8,01;286,99
72;veh0;56,10;32,39;5,66;231,81
72;veh1;153,42;82,36;7,64;111,55
72;veh2;117,51;98,74;7,49;286,99
72;veh3;89,73;106,88;7,87;284,46
73;veh0;49,37;33,18;6,80;278,50
73;veh1;159,53;79,95;6,56;111,55
73;veh2;110,19;100,97;7,66;286,99
73;veh3;83,29;108,22;6,60;280,85
74;veh0;41,23;35,56;8,48;286,84
74;veh1;166,25;77,29;7,23;111,55
74;veh2;103,28;103,08;7,23;286,99
74;veh3;75,99;104,69;8,72;229,63
75;veh0;33,49;37,90;8,09;286,84
75;veh1;173,09;74,59;7,35;111,55
75;veh2;95,79;105,32;7,81;286,37
75;veh3;73,39;96,44;8,66;194,21
76;veh0;25,66;40,27;8,18;286,84
76;veh1;175,56;73,26;2,86;115,41
76;veh2;88,58;107,18;7,45;284,46
76;veh3;71,50;88,94;7,73;194,21
77;veh0;17,11;42,42;8,82;283,28
77;veh1;174,62;69,88;3,66;178,28
77;veh2;83,36;108,21;5,33;280,97
77;veh3;69,51;81,09;8,11;194,21
78;veh0;9,54;44,21;7,78;283,28
78;veh1;172,35;64,99;5,38;204,93
78;veh2;76,74;105,70;7,50;238,98
78;veh3;67,55;73,37;7,96;194,21
79;veh0;2,12;45,96;7,63;283,28
79;veh1;169,52;58,90;6,72;204,93
79;veh2;73,93;98,58;7,75;197,52
79;veh3;65,55;65,46;8,16;194,21
80;veh1;166,23;51,82;7,81;204,93
80;veh2;71,94;90,71;8,12;194,21
80;veh3;63,94;56,64;8,97;190,30
81;veh1;163,02;44,92;7,61;204,93
81;veh2;70,10;83,42;7,52;194,21
81;veh3;62,38;48,02;8,76;190,30
82;veh1;159,86;38,11;7,51;204,93
82;veh2;68,09;75,50;8,17;194,21
82;veh3;60,80;39,34;8,82;190,30
83;veh1;156,64;31,19;7,63;204,93
83;veh2;66,30;68,44;7,28;194,21
83;veh3;58,79;33,71;6,05;201,57
