Step;VehicleID;X_Pos;Y_Pos;Speed_ms;Angle
31;veh1;84.42;104.91;6.06;79.58
31;veh2;66.88;70.74;7.21;194.21
31;veh3;4.59;42.08;9.02;103.28
32;veh0;167.49;80.24;6.86;291.55
32;veh1;89.96;103.52;5.71;104.45
32;veh2;65.23;63.72;7.21;192.85
32;veh3;13.06;40.08;8.70;103.28
33;veh0;159.48;83.41;8.61;291.55
33;veh1;96.58;101.79;6.85;104.69
33;veh2;63.82;55.98;7.86;190.30
33;veh3;21.63;38.06;8.80;103.28
34;veh0;152.19;86.29;7.84;291.55
34;veh1;103.14;99.79;6.85;106.99
34;veh2;62.39;48.10;8.01;190.30
34;veh3;29.41;35.78;8.11;106.84
35;veh0;144.30;89.40;8.48;291.55
35;veh1;109.78;97.76;6.95;106.99
35;veh2;61.16;41.31;6.90;190.30
35;veh3;37.39;33.37;8.33;106.84
36;veh0;136.45;92.50;8.44;291.55
36;veh1;116.46;95.71;6.99;106.99
36;veh2;60.59;38.18;3.19;190.30
36;veh3;45.47;30.92;8.44;106.84
37;veh0;128.59;95.35;8.38;288.83
37;veh1;123.34;93.61;7.19;106.99
37;veh2;60.56;38.05;0.13;190.30
37;veh3;53.18;29.37;7.89;98.38
38;veh0;121.14;97.63;7.79;286.99
38;veh1;130.23;91.51;7.21;106.99
38;veh2;60.55;37.98;0.07;190.30
38;veh3;61.36;28.72;8.21;92.53
39;veh0;113.55;99.95;7.94;286.99
39;veh1;136.71;88.96;6.96;111.55
39;veh2;60.46;36.25;1.74;187.76
39;veh3;69.20;27.08;8.05;105.32
40;veh0;106.32;102.16;7.55;286.99
40;veh1;142.80;86.56;6.54;111.55
40;veh2;61.08;32.30;4.06;173.22
40;veh3;77.47;24.32;8.72;109.10
41;veh0;98.20;104.64;8.49;286.99
41;veh1;149.83;83.78;7.56;111.55
41;veh2;65.88;28.22;6.52;124.73
41;veh3;85.83;21.42;8.85;109.10
42;veh0;90.99;106.55;7.47;284.46
42;veh1;156.94;80.97;7.64;111.55
42;veh2;72.75;25.95;7.24;107.48
42;veh3;93.14;18.69;7.80;110.86
43;veh0;86.63;107.68;4.50;284.46
43;veh1;163.04;78.56;6.56;111.55
43;veh2;79.81;23.51;7.48;109.10
43;veh3;101.30;15.58;8.73;110.86
44;veh0;86.50;107.71;0.14;284.46
44;veh1;169.76;75.90;7.23;111.55
44;veh2;87.23;20.94;7.86;109.10
44;veh3;108.66;12.75;7.89;111.22
45;veh0;86.44;107.73;0.06;284.46
45;veh1;174.23;74.14;4.80;111.55
45;veh2;94.75;18.08;8.04;110.86
45;veh3;116.52;9.52;8.50;112.33
46;veh0;86.40;107.74;0.04;284.46
46;veh1;175.60;72.09;2.86;130.12
46;veh2;102.13;15.27;7.89;110.86
46;veh3;124.41;6.28;8.53;112.33
47;veh0;86.39;107.74;0.01;284.46
47;veh1;174.10;68.76;3.66;196.77
47;veh2;109.62;12.35;8.04;111.52
47;veh3;132.19;3.08;8.41;112.33
48;veh0;86.39;107.74;0.00;284.46
48;veh1;171.83;63.88;5.38;204.93
48;veh2;116.61;9.48;7.56;112.33
48;veh3;139.97;-0.12;8.42;112.33
49;veh0;86.39;107.74;0.00;284.46
49;veh1;169.00;57.78;6.72;204.93
49;veh2;123.94;6.47;7.92;112.33
49;veh3;145.72;0.67;6.32;75.29
50;veh0;86.39;107.74;0.00;284.46
50;veh1;165.71;50.71;7.81;204.93
50;veh2;131.33;3.44;7.99;112.33
50;veh3;148.22;5.47;5.42;26.99
51;veh0;86.39;107.74;0.00;284.46
51;veh1;162.50;43.80;7.61;204.93
51;veh2;139.03;0.27;8.33;112.33
51;veh3;151.13;11.75;6.92;24.93
52;veh0;86.39;107.74;0.00;284.46
52;veh1;159.34;37.00;7.51;204.93
52;veh2;144.11;-0.59;5.27;98.96
52;veh3;154.70;19.43;8.47;24.93
53;veh0;86.39;107.74;0.00;284.46
53;veh1;156.12;30.07;7.63;204.93
53;veh2;147.59;4.12;5.99;32.60
53;veh3;158.18;26.92;8.26;24.93
54;veh0;86.39;107.74;0.00;284.46
54;veh1;153.06;23.49;7.26;204.93
54;veh2;150.97;11.40;8.04;24.93
54;veh3;161.64;34.36;8.21;24.93
55;veh0;86.39;107.74;0.00;284.46
55;veh1;150.04;16.98;7.18;204.93
55;veh2;154.04;17.99;7.27;24.93
55;veh3;165.10;41.80;8.20;24.93
56;veh0;86.39;107.74;0.00;284.46
56;veh1;146.98;10.40;7.25;204.93
56;veh2;157.44;25.32;8.08;24.93
56;veh3;168.75;49.66;8.66;24.93
57;veh0;86.39;107.74;0.00;284.46
57;veh1;144.06;4.13;6.92;204.93
57;veh2;160.82;32.58;8.01;24.93
57;veh3;172.38;57.46;8.60;24.93
58;veh0;86.39;107.74;0.00;284.46
58;veh1;141.89;2.59;3.04;222.15
58;veh2;163.90;39.21;7.31;24.93
58;veh3;176.09;65.44;8.80;24.93
59;veh0;86.39;107.74;0.00;284.46
59;veh1;139.27;3.63;2.82;273.61
59;veh2;166.91;45.70;7.16;24.93
59;veh3;178.41;70.44;5.51;24.93
60;veh0;86.39;107.74;0.00;284.46
60;veh1;135.24;5.29;4.36;292.34
60;veh2;170.22;52.81;7.84;24.93
60;veh3;177.82;75.77;5.79;349.86
61;ourVehicle0;60.53;37.87;15.00;190.30
61;veh0;86.39;107.74;0.00;284.46
61;veh1;129.91;7.48;5.76;292.34
61;veh2;173.57;60.03;7.96;24.93
61;veh3;172.73;78.17;5.65;294.30
62;ourVehicle0;67.74;27.53;14.19;114.42
62;veh0;86.39;107.74;0.00;284.46
62;veh1;123.19;10.24;7.26;292.34
62;veh2;177.03;67.47;8.21;24.93
62;veh3;165.39;81.07;7.90;291.55
63;ourVehicle0;82.21;22.68;15.26;109.10
63;ourVehicle1;71.73;108.50;15.00;36.36
63;veh0;86.39;107.74;0.00;284.46
63;veh1;116.92;12.82;6.78;292.34
63;veh2;179.02;72.95;5.88;19.03
63;veh3;157.30;84.27;8.69;291.55
64;ourVehicle0;96.49;17.42;15.23;110.86
64;veh0;86.39;107.74;0.00;284.46
64;veh1;110.50;15.45;6.94;292.34
64;veh2;175.29;77.16;6.07;311.09
64;veh3;149.19;87.47;8.73;291.55
65;ourVehicle0;109.97;12.21;14.45;111.64
65;veh0;86.39;107.74;0.00;284.46
65;veh1;104.02;17.98;6.96;290.84
65;veh2;168.57;79.82;7.22;291.55
65;veh3;141.03;90.69;8.76;291.55
66;ourVehicle0;123.49;6.66;14.61;112.33
66;veh0;86.39;107.74;0.00;284.46
66;veh1;96.99;20.65;7.52;290.84
66;veh2;161.81;82.49;7.27;291.55
66;veh3;133.72;93.58;7.86;291.55
67;ourVehicle0;137.14;1.05;14.76;112.33
67;ourVehicle3;63.67;37.30;15.00;346.42
67;veh0;86.39;107.74;0.00;284.46
67;veh1;90.01;23.31;7.47;290.84
67;veh2;154.91;85.21;7.41;291.55
67;veh3;125.96;96.15;8.18;286.99
68;ourVehicle3;66.17;51.07;13.99;10.30
68;ourVehicle4;77.76;100.61;15.00;14.24
68;veh0;86.39;107.74;0.00;284.46
68;veh1;83.08;25.76;7.35;289.12
68;veh2;147.95;87.96;7.49;291.55
68;veh3;118.44;98.45;7.87;286.99
69;ourVehicle3;68.91;65.72;14.90;11.09
69;ourVehicle4;89.02;103.76;13.78;103.67
69;veh0;86.39;107.74;0.00;284.46
69;veh1;76.33;28.10;7.14;289.12
69;veh2;141.23;90.61;7.23;291.55
69;veh3;110.54;100.87;8.26;286.99
70;ourVehicle3;72.47;79.76;14.49;14.24
70;ourVehicle4;103.68;99.62;15.24;106.99
70;veh0;86.39;107.74;0.00;284.46
70;veh1;70.13;30.14;6.54;287.97
70;veh2;134.03;93.46;7.74;291.55
70;veh3;102.84;103.22;8.05;286.99
71;ourVehicle3;75.24;90.69;11.27;14.24
71;ourVehicle4;120.70;94.42;17.79;106.99
71;veh0;86.39;107.74;0.00;284.46
71;veh1;62.67;31.82;7.66;280.18
71;veh2;126.39;96.02;8.07;286.99
71;veh3;96.43;105.15;6.70;286.70
72;ourVehicle3;76.91;97.25;6.77;14.24
72;ourVehicle4;137.66;88.59;17.95;111.55
72;veh0;86.39;107.74;0.00;284.46
72;veh1;54.96;32.34;7.72;274.29
72;veh2;119.40;98.16;7.31;286.99
72;veh3;94.26;105.71;2.24;285.57
73;ourVehicle3;77.47;99.46;2.27;14.24
73;ourVehicle4;153.23;82.43;16.74;111.55
73;veh0;86.39;107.74;0.00;284.46
73;veh1;47.62;33.62;7.46;280.59
73;veh2;111.71;100.51;8.03;286.99
73;veh3;93.88;105.81;0.39;285.37
74;ourVehicle3;77.50;99.59;0.14;14.24
74;ourVehicle4;165.31;77.66;12.98;111.55
74;veh0;86.39;107.74;0.00;284.46
74;veh1;40.85;35.67;7.08;286.84
74;veh2;105.21;102.50;6.80;286.99
74;veh3;93.68;105.86;0.21;285.26
75;ourVehicle3;77.51;99.62;0.03;14.24
75;ourVehicle4;173.47;74.44;8.77;111.55
75;veh0;86.39;107.74;0.00;284.46
75;veh1;33.99;37.75;7.17;286.84
75;veh2;101.74;103.55;3.63;286.99
75;veh3;93.66;105.87;0.02;285.25
76;ourVehicle3;77.51;99.63;0.01;14.24
76;ourVehicle4;173.83;68.17;7.98;202.17
76;veh0;86.39;107.74;0.00;284.46
76;veh1;26.52;40.01;7.81;286.84
76;veh2;101.10;103.75;0.67;286.99
76;veh3;93.65;105.87;0.00;285.25
77;ourVehicle3;77.51;99.64;0.01;14.24
77;ourVehicle4;169.71;59.32;9.76;204.93
77;veh0;86.39;107.74;0.00;284.46
77;veh1;19.98;41.74;6.77;284.13
77;veh2;100.88;103.82;0.23;286.99
77;veh3;93.65;105.87;0.00;285.25
78;ourVehicle3;77.51;99.64;0.00;14.24
78;ourVehicle4;164.62;48.35;12.09;204.93
78;veh0;86.39;107.74;0.00;284.46
78;veh1;13.54;43.26;6.61;283.28
78;veh2;100.87;103.82;0.01;286.99
78;veh3;93.65;105.87;0.00;285.25
79;ourVehicle3;77.51;99.64;0.00;14.24
79;ourVehicle4;158.69;35.60;14.07;204.93
79;veh0;86.39;107.74;0.00;284.46
79;veh1;7.10;44.78;6.62;283.28
79;veh2;100.87;103.82;0.00;286.99
79;veh3;93.65;105.87;0.00;285.25
80;ourVehicle3;77.51;99.64;0.00;14.24
80;ourVehicle4;151.80;20.77;16.35;204.93
80;veh0;86.39;107.74;0.00;284.46
80;veh2;100.87;103.82;0.00;286.99
80;veh3;93.65;105.87;0.00;285.25
81;ourVehicle3;77.51;99.64;0.00;14.24
81;ourVehicle4;146.22;8.76;13.24;204.93
81;veh0;86.39;107.74;0.00;284.46
81;veh2;100.87;103.82;0.00;286.99
81;veh3;93.65;105.87;0.00;285.25
82;ourVehicle3;77.51;99.64;0.00;14.24
82;ourVehicle4;141.33;2.79;8.74;232.16
82;veh0;86.39;107.74;0.00;284.46
82;veh2;100.87;103.82;0.00;286.99
82;veh3;93.65;105.87;0.00;285.25
83;ourVehicle3;77.51;99.64;0.00;14.24
83;ourVehicle4;130.96;7.05;11.21;292.34
83;veh0;86.39;107.74;0.00;284.46
83;veh2;100.87;103.82;0.00;286.99
83;veh3;93.65;105.87;0.00;285.25
84;ourVehicle3;77.51;99.64;0.00;14.24
84;ourVehicle4;118.51;12.16;13.45;292.34
84;veh0;86.39;107.74;0.00;284.46
84;veh2;100.87;103.82;0.00;286.99
84;veh3;93.65;105.87;0.00;285.25
85;ourVehicle3;77.51;99.64;0.00;14.24
85;ourVehicle4;104.36;17.84;15.25;290.94
85;veh0;86.39;107.74;0.00;284.46
85;veh2;100.87;103.82;0.00;286.99
85;veh3;93.65;105.87;0.00;285.25
86;ourVehicle3;77.51;99.64;0.00;14.24
86;ourVehicle4;89.31;23.57;16.11;290.84
86;veh0;86.39;107.74;0.00;284.46
86;veh2;100.87;103.82;0.00;286.99
86;veh3;93.65;105.87;0.00;285.25
87;ourVehicle3;77.51;99.64;0.00;14.24
87;ourVehicle4;78.34;27.40;11.61;289.12
87;veh0;86.39;107.74;0.00;284.46
87;veh2;100.87;103.82;0.00;286.99
87;veh3;93.65;105.87;0.00;285.25
88;ourVehicle3;77.51;99.64;0.00;14.24
88;ourVehicle4;71.61;29.68;7.11;288.56
88;veh0;86.39;107.74;0.00;284.46
88;veh2;100.87;103.82;0.00;286.99
88;veh3;93.65;105.87;0.00;285.25
89;ourVehicle3;77.51;99.64;0.00;14.24
89;ourVehicle4;65.80;28.86;7.70;243.28
89;veh0;86.39;107.74;0.00;284.46
89;veh2;100.87;103.82;0.00;286.99
89;veh3;93.65;105.87;0.00;285.25
90;ourVehicle3;77.51;99.64;0.00;14.24
90;ourVehicle4;73.18;25.81;8.16;107.66
90;veh0;86.39;107.74;0.00;284.46
90;veh2;100.87;103.82;0.00;286.99
90;veh3;93.65;105.87;0.00;285.25
91;ourVehicle3;77.51;99.64;0.00;14.24
91;ourVehicle4;83.31;22.30;10.72;109.10
91;veh0;86.39;107.74;0.00;284.46
91;veh2;100.87;103.82;0.00;286.99
91;veh3;93.65;105.87;0.00;285.25
92;ourVehicle3;77.51;99.64;0.00;14.24
92;ourVehicle4;95.66;17.73;13.17;110.86
92;veh0;86.39;107.74;0.00;284.46
92;veh2;100.87;103.82;0.00;286.99
92;veh3;93.65;105.87;0.00;285.25
93;ourVehicle3;77.51;99.64;0.00;14.24
93;ourVehicle4;110.21;12.11;15.60;111.71
93;veh0;86.39;107.74;0.00;284.46
93;veh2;100.87;103.82;0.00;286.99
93;veh3;93.65;105.87;0.00;285.25
94;ourVehicle3;77.51;99.64;0.00;14.24
94;ourVehicle4;126.01;5.62;17.08;112.33
94;veh0;86.39;107.74;0.00;284.46
94;veh2;100.87;103.82;0.00;286.99
94;veh3;93.65;105.87;0.00;285.25
95;ourVehicle3;77.51;99.64;0.00;14.24
95;ourVehicle4;140.06;-0.15;15.19;112.33
95;veh0;86.39;107.74;0.00;284.46
95;veh2;100.87;103.82;0.00;286.99
95;veh3;93.65;105.87;0.00;285.25
96;ourVehicle3;77.51;99.64;0.00;14.24
96;ourVehicle4;149.12;7.42;13.79;24.93
96;veh0;86.39;107.74;0.00;284.46
96;veh2;100.87;103.82;0.00;286.99
96;veh3;93.65;105.87;0.00;285.25
97;ourVehicle3;77.51;99.64;0.00;14.24
97;ourVehicle4;155.81;21.82;15.88;24.93
97;veh0;86.39;107.74;0.00;284.46
97;veh2;100.87;103.82;0.00;286.99
97;veh3;93.65;105.87;0.00;285.25
98;ourVehicle3;77.51;99.64;0.00;14.24
98;ourVehicle4;163.46;38.27;18.14;24.93
98;veh0;86.39;107.74;0.00;284.46
98;veh2;100.87;103.82;0.00;286.99
98;veh3;93.65;105.87;0.00;285.25
99;ourVehicle3;77.51;99.64;0.00;14.24
99;ourVehicle4;170.99;54.47;17.86;24.93
99;veh0;86.39;107.74;0.00;284.46
99;veh2;100.87;103.82;0.00;286.99
99;veh3;93.65;105.87;0.00;285.25
100;ourVehicle3;77.51;99.64;0.00;14.24
100;ourVehicle4;178.10;69.76;16.87;24.93
100;veh0;86.39;107.74;0.00;284.46
100;veh2;100.87;103.82;0.00;286.99
100;veh3;93.65;105.87;0.00;285.25
101;ourVehicle3;77.51;99.64;0.00;14.24
101;ourVehicle4;171.66;78.60;13.33;292.40
101;veh0;86.39;107.74;0.00;284.46
101;veh2;100.87;103.82;0.00;286.99
101;veh3;93.65;105.87;0.00;285.25
102;ourVehicle3;77.51;99.64;0.00;14.24
102;ourVehicle4;157.15;84.33;15.60;291.55
102;veh0;86.39;107.74;0.00;284.46
102;veh2;100.87;103.82;0.00;286.99
102;veh3;93.65;105.87;0.00;285.25
103;ourVehicle3;77.51;99.64;0.00;14.24
103;ourVehicle4;140.95;90.72;17.42;291.55
103;veh0;86.39;107.74;0.00;284.46
103;veh2;100.87;103.82;0.00;286.99
103;veh3;93.65;105.87;0.00;285.25
104;ourVehicle3;77.51;99.64;0.00;14.24
104;ourVehicle4;126.93;95.86;14.94;287.25
104;veh0;86.39;107.74;0.00;284.46
104;veh2;100.87;103.82;0.00;286.99
104;veh3;93.65;105.87;0.00;285.25
105;ourVehicle3;77.51;99.64;0.00;14.24
105;ourVehicle4;116.95;98.91;10.44;286.99
105;veh0;86.39;107.74;0.00;284.46
105;veh2;100.87;103.82;0.00;286.99
105;veh3;93.65;105.87;0.00;285.25
106;ourVehicle3;77.51;99.64;0.00;14.24
106;ourVehicle4;110.75;100.80;6.48;286.99
106;veh0;86.39;107.74;0.00;284.46
106;veh2;100.87;103.82;0.00;286.99
106;veh3;93.65;105.87;0.00;285.25
107;ourVehicle3;77.51;99.64;0.00;14.24
107;ourVehicle4;108.05;101.63;2.82;286.99
107;veh0;86.39;107.74;0.00;284.46
107;veh2;100.87;103.82;0.00;286.99
107;veh3;93.65;105.87;0.00;285.25
108;ourVehicle3;77.51;99.64;0.00;14.24
108;ourVehicle4;108.04;101.63;0.01;286.99
108;veh0;86.39;107.74;0.00;284.46
108;veh2;100.87;103.82;0.00;286.99
108;veh3;93.65;105.87;0.00;285.25
109;ourVehicle3;77.51;99.64;0.00;14.24
109;ourVehicle4;108.04;101.63;0.00;286.99
109;veh0;86.39;107.74;0.00;284.46
109;veh2;100.87;103.82;0.00;286.99
109;veh3;93.65;105.87;0.00;285.25
110;ourVehicle3;77.51;99.64;0.00;14.24
110;ourVehicle4;108.04;101.63;0.00;286.99
110;veh0;86.39;107.74;0.00;284.46
110;veh2;100.87;103.82;0.00;286.99
110;veh3;93.65;105.87;0.00;285.25
111;ourVehicle3;77.51;99.64;0.00;14.24
111;ourVehicle4;108.04;101.63;0.00;286.99
111;veh0;86.39;107.74;0.00;284.46
111;veh2;100.87;103.82;0.00;286.99
111;veh3;93.65;105.87;0.00;285.25
112;ourVehicle3;77.51;99.64;0.00;14.24
112;ourVehicle4;108.04;101.63;0.00;286.99
112;veh0;86.39;107.74;0.00;284.46
112;veh2;100.87;103.82;0.00;286.99
112;veh3;93.65;105.87;0.00;285.25
113;ourVehicle3;77.51;99.64;0.00;14.24
113;ourVehicle4;108.04;101.63;0.00;286.99
113;veh0;86.39;107.74;0.00;284.46
113;veh2;100.87;103.82;0.00;286.99
113;veh3;93.65;105.87;0.00;285.25
114;ourVehicle3;77.51;99.64;0.00;14.24
114;ourVehicle4;108.04;101.63;0.00;286.99
114;veh0;86.39;107.74;0.00;284.46
114;veh2;100.87;103.82;0.00;286.99
114;veh3;93.65;105.87;0.00;285.25
115;ourVehicle3;77.51;99.64;0.00;14.24
115;ourVehicle4;108.04;101.63;0.00;286.99
115;ourVehicle5;66.58;27.89;15.00;99.39
115;veh0;86.39;107.74;0.00;284.46
115;veh2;100.87;103.82;0.00;286.99
115;veh3;93.65;105.87;0.00;285.25
116;ourVehicle3;77.51;99.64;0.00;14.24
116;ourVehicle4;108.04;101.63;0.00;286.99
116;ourVehicle5;79.87;23.49;14.00;109.10
116;veh0;86.39;107.74;0.00;284.46
116;veh2;100.87;103.82;0.00;286.99
116;veh3;93.65;105.87;0.00;285.25
117;ourVehicle3;77.51;99.64;0.00;14.24
117;ourVehicle4;108.04;101.63;0.00;286.99
117;ourVehicle5;93.23;18.66;14.21;110.86
117;veh0;86.39;107.74;0.00;284.46
117;veh2;100.87;103.82;0.00;286.99
117;veh3;93.65;105.87;0.00;285.25
118;ourVehicle3;77.51;99.64;0.00;14.24
118;ourVehicle4;108.04;101.63;0.00;286.99
118;ourVehicle5;106.58;13.57;14.29;110.86
118;veh0;86.39;107.74;0.00;284.46
118;veh2;100.87;103.82;0.00;286.99
118;veh3;93.65;105.87;0.00;285.25
119;ourVehicle3;77.51;99.64;0.00;14.24
119;ourVehicle4;108.04;101.63;0.00;286.99
119;ourVehicle5;119.51;8.29;13.98;112.33
119;veh0;86.39;107.74;0.00;284.46
119;veh2;100.87;103.82;0.00;286.99
119;veh3;93.65;105.87;0.00;285.25
120;ourVehicle3;77.51;99.64;0.00;14.24
120;ourVehicle4;108.04;101.63;0.00;286.99
120;ourVehicle5;132.62;2.90;14.17;112.33
120;veh0;86.39;107.74;0.00;284.46
120;veh2;100.87;103.82;0.00;286.99
120;veh3;93.65;105.87;0.00;285.25
121;ourVehicle3;77.51;99.64;0.00;14.24
121;ourVehicle4;108.04;101.63;0.00;286.99
121;ourVehicle5;142.14;-0.74;10.20;109.53
121;veh0;86.39;107.74;0.00;284.46
121;veh2;100.87;103.82;0.00;286.99
121;veh3;93.65;105.87;0.00;285.25
122;ourVehicle3;77.51;99.64;0.00;14.24
122;ourVehicle4;108.04;101.63;0.00;286.99
122;ourVehicle5;148.52;6.12;10.21;25.83
122;veh0;86.39;107.74;0.00;284.46
122;veh2;100.87;103.82;0.00;286.99
122;veh3;93.65;105.87;0.00;285.25
123;ourVehicle3;77.51;99.64;0.00;14.24
123;ourVehicle4;108.04;101.63;0.00;286.99
123;ourVehicle5;153.74;17.36;12.39;24.93
123;ourVehicle7;55.04;32.33;15.00;274.19
123;veh0;86.39;107.74;0.00;284.46
123;veh2;100.87;103.82;0.00;286.99
123;veh3;93.65;105.87;0.00;285.25
124;ourVehicle3;77.51;99.64;0.00;14.24
124;ourVehicle4;108.04;101.63;0.00;286.99
124;ourVehicle5;160.04;30.92;14.95;24.93
124;ourVehicle7;40.91;35.65;14.56;286.84
124;veh0;86.39;107.74;0.00;284.46
124;veh2;100.87;103.82;0.00;286.99
124;veh3;93.65;105.87;0.00;285.25
125;ourVehicle3;77.51;99.64;0.00;14.24
125;ourVehicle4;108.04;101.63;0.00;286.99
125;ourVehicle5;166.04;43.82;14.23;24.93
125;ourVehicle7;27.48;39.72;14.04;286.84
125;ourVehicle8;55.04;32.33;15.00;274.19
125;veh0;86.39;107.74;0.00;284.46
125;veh2;100.87;103.82;0.00;286.99
125;veh3;93.65;105.87;0.00;285.25
126;ourVehicle3;77.51;99.64;0.00;14.24
126;ourVehicle4;108.04;101.63;0.00;286.99
126;ourVehicle5;172.33;57.35;14.92;24.93
126;ourVehicle7;14.20;43.11;13.71;283.28
126;ourVehicle8;40.70;35.72;14.77;286.84
126;veh0;86.39;107.74;0.00;284.46
126;veh2;100.87;103.82;0.00;286.99
126;veh3;93.65;105.87;0.00;285.25
127;ourVehicle3;77.51;99.64;0.00;14.24
127;ourVehicle4;108.04;101.63;0.00;286.99
127;ourVehicle5;178.07;69.70;13.62;24.93
127;ourVehicle7;4.03;45.51;10.45;283.28
127;ourVehicle8;26.56;40.00;14.77;286.84
127;ourVehicle9;37.98;116.67;15.00;279.64
127;veh0;86.39;107.74;0.00;284.46
127;veh2;100.87;103.82;0.00;286.99
127;veh3;93.65;105.87;0.00;285.25
128;ourVehicle3;77.51;99.64;0.00;14.24
128;ourVehicle4;108.04;101.63;0.00;286.99
128;ourVehicle5;175.16;77.21;9.63;309.51
128;ourVehicle7;-1.46;45.29;5.95;264.64
128;ourVehicle8;14.92;42.94;12.02;283.28
128;ourVehicle9;47.42;111.82;14.79;99.64
128;veh0;86.39;107.74;0.00;284.46
128;veh2;100.87;103.82;0.00;286.99
128;veh3;93.65;105.87;0.00;285.25
129;ourVehicle3;77.51;99.64;0.00;14.24
129;ourVehicle4;108.04;101.63;0.00;286.99
129;ourVehicle5;163.94;81.65;12.07;291.55
129;ourVehicle7;2.79;42.50;5.74;116.55
129;ourVehicle8;7.60;44.66;7.52;283.28
129;ourVehicle9;58.50;109.93;11.24;99.64
129;veh0;86.39;107.74;0.00;284.46
129;veh2;100.87;103.82;0.00;286.99
129;veh3;93.65;105.87;0.00;285.25
130;ourVehicle10;175.83;76.95;15.00;318.27
130;ourVehicle3;77.51;99.64;0.00;14.24
130;ourVehicle4;108.04;101.63;0.00;286.99
130;ourVehicle5;150.98;86.76;13.93;291.55
130;ourVehicle7;10.85;40.60;8.28;103.28
130;ourVehicle8;2.13;45.95;5.62;283.28
130;ourVehicle9;66.08;108.65;7.69;99.64
130;veh0;86.39;107.74;0.00;284.46
130;veh2;100.87;103.82;0.00;286.99
130;veh3;93.65;105.87;0.00;285.25
131;ourVehicle10;162.56;82.19;14.27;291.55
131;ourVehicle3;77.51;99.64;0.00;14.24
131;ourVehicle4;108.04;101.63;0.00;286.99
131;ourVehicle5;138.07;91.86;13.88;291.55
131;ourVehicle7;20.86;38.24;10.28;103.28
131;ourVehicle8;-0.48;43.37;6.31;204.91
131;ourVehicle9;69.23;108.11;3.19;99.64
131;veh0;86.39;107.74;0.00;284.46
131;veh2;100.87;103.82;0.00;286.99
131;veh3;93.65;105.87;0.00;285.25
132;ourVehicle10;148.93;87.57;14.65;291.55
132;ourVehicle3;77.51;99.64;0.00;14.24
132;ourVehicle4;108.04;101.63;0.00;286.99
132;ourVehicle5;127.49;95.69;11.26;287.78
132;ourVehicle7;32.56;34.83;12.19;106.84
132;ourVehicle8;5.74;41.81;6.45;103.28
132;ourVehicle9;69.39;108.08;0.16;99.64
132;veh0;86.39;107.74;0.00;284.46
132;veh2;100.87;103.82;0.00;286.99
132;veh3;93.65;105.87;0.00;285.25
